"customer_id","age_at_campaign","education","marital_status","income","dependents","customer_since","recency_days","wine_spend","fruit_spend","meat_spend","fish_spend","sweets_spend","gold_spend","total_spend","deals_purchases","web_purchases","catalog_purchases","store_purchases","total_purchases","web_visits_month","accepted_campaigns_total","previous_campaign_accepted","preferred_category","preferred_channel","historical_response","intent_segment","marketing_segment","baseline_lead_score","purchase_likelihood","suggested_action"
"5331","37","Graduation","Married","74985","0","2012-09-11","8","587","51","898","247","0","86","1869","1","3","6","7","17","2","0","No","Meat","Store","0","High Intent","High Value Customer","78","High","Sales outreach with a premium personalized offer"
"1911","27","Graduation","Together","67430","0","2012-09-05","6","595","97","291","127","133","121","1364","1","11","5","12","29","6","0","No","Wine","Store","0","High Intent","High Value Customer","71","High","Sales outreach with a premium personalized offer"
"20","49","Second Cycle","Married","46891","1","2013-09-01","91","43","12","23","29","15","61","183","1","2","1","4","8","4","0","No","Gold","Store","0","Low Intent","Dormant Customer","23","Low","Low-frequency awareness campaign with educational content"
"8786","58","Master","Married","62058","1","2013-05-26","52","301","7","74","10","0","58","450","4","6","1","7","18","6","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","47","Medium","Nurture email with category-specific content and social proof"
"10582","35","Graduation","Married","72063","1","2013-07-03","3","180","32","348","76","32","90","758","2","5","2","12","21","2","0","No","Meat","Store","0","Medium Intent","Standard Nurture","63","Medium","Nurture email with category-specific content and social proof"
"1915","63","PhD","Married","78939","0","2013-12-12","57","794","115","243","150","0","205","1507","1","8","5","6","20","3","0","No","Wine","Web","0","Medium Intent","High Value Customer","67","Medium","Nurture email with category-specific content and social proof"
"8897","49","Graduation","Single","42720","2","2013-04-24","9","392","5","91","28","26","112","654","8","7","3","7","25","8","0","No","Wine","Web","1","Medium Intent","Digitally Engaged","54","Medium","Nurture email with category-specific content and social proof"
"2371","42","Graduation","Married","33622","2","2013-04-13","22","39","1","22","3","4","12","81","3","2","0","4","9","7","0","No","Wine","Store","0","Low Intent","Discount Sensitive","32","Low","Low-frequency awareness campaign with educational content"
"4303","57","PhD","Together","6835","1","2012-12-08","76","107","2","12","2","2","12","137","0","0","0","1","1","20","0","No","Wine","Store","0","Low Intent","Standard Nurture","10","Low","Low-frequency awareness campaign with educational content"
"6825","61","Graduation","Together","41452","2","2013-03-06","86","13","0","3","0","0","0","16","1","1","0","2","4","7","0","No","Wine","Store","0","Low Intent","Dormant Customer","16","Low","Low-frequency awareness campaign with educational content"
"1072","49","PhD","Single","40760","1","2013-08-30","64","70","0","17","0","0","6","93","2","2","1","3","8","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","24","Low","Low-frequency awareness campaign with educational content"
"4964","56","PhD","Together","74250","0","2014-01-26","90","680","11","392","75","0","0","1158","1","2","11","4","18","1","0","No","Wine","Catalog","0","Medium Intent","Dormant Customer","52","Medium","Nurture email with category-specific content and social proof"
"2461","59","Master","Single","51124","2","2013-12-18","79","26","1","11","0","1","4","43","2","1","0","3","6","3","0","No","Wine","Store","0","Low Intent","Standard Nurture","22","Low","Low-frequency awareness campaign with educational content"
"10736","43","Graduation","Single","72258","1","2013-09-12","28","522","0","522","227","120","134","1525","2","6","9","5","22","2","0","No","Meat","Catalog","0","High Intent","High Value Customer","70","High","Sales outreach with a premium personalized offer"
"3194","40","PhD","Single","71466","0","2014-04-05","86","412","12","546","78","182","0","1230","1","4","4","10","19","1","0","No","Meat","Store","0","Medium Intent","Dormant Customer","53","Medium","Nurture email with category-specific content and social proof"
"10839","38","Graduation","Together","36283","2","2014-04-14","42","6","5","5","8","0","5","29","2","1","0","3","6","4","0","No","Fish","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"49","44","Graduation","Single","20587","1","2014-05-11","39","2","3","6","4","1","9","25","1","1","1","2","5","7","0","No","Gold","Store","0","Low Intent","Standard Nurture","21","Low","Low-frequency awareness campaign with educational content"
"4290","42","Graduation","Married","30467","1","2014-03-19","8","1","3","8","2","5","5","24","1","1","0","2","4","7","0","No","Meat","Store","0","Low Intent","Standard Nurture","29","Low","Low-frequency awareness campaign with educational content"
"10219","42","Graduation","Together","31590","1","2013-06-18","40","6","2","15","6","6","3","38","1","1","0","3","5","8","0","No","Meat","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"4211","28","Basic","Married","20425","1","2012-10-29","5","4","12","5","3","16","17","57","2","2","0","3","7","7","0","No","Gold","Store","0","Low Intent","Standard Nurture","30","Low","Low-frequency awareness campaign with educational content"
"1135","54","Master","Together","17144","2","2014-02-15","96","18","2","19","0","2","6","47","5","3","0","4","12","7","0","No","Meat","Store","0","Low Intent","Discount Sensitive","15","Low","Low-frequency awareness campaign with educational content"
"6299","46","PhD","Divorced","42564","1","2013-01-02","28","324","48","186","39","18","198","813","6","6","8","4","24","7","1","Yes","Wine","Catalog","1","Medium Intent","Digitally Engaged","56","Medium","Nurture email with category-specific content and social proof"
"10846","36","Master","Married","43783","1","2014-05-29","22","327","9","125","25","4","139","629","6","7","1","8","22","7","1","Yes","Wine","Store","0","Medium Intent","Digitally Engaged","55","Medium","Nurture email with category-specific content and social proof"
"347","38","Graduation","Divorced","40780","1","2012-09-08","30","229","27","71","13","3","34","377","4","7","1","5","17","9","0","No","Wine","Web","0","Low Intent","Digitally Engaged","43","Low","Low-frequency awareness campaign with educational content"
"6543","69","Master","Together","62847","0","2013-01-15","45","521","168","706","80","76","61","1612","1","3","6","4","14","2","0","No","Meat","Catalog","0","Medium Intent","High Value Customer","61","Medium","Nurture email with category-specific content and social proof"
"10446","57","PhD","Married","82017","0","2012-11-07","58","184","23","446","30","23","23","729","1","5","4","7","17","2","3","Yes","Meat","Store","1","Medium Intent","Standard Nurture","63","Medium","Nurture email with category-specific content and social proof"
"3479","64","Graduation","Single","16813","0","2013-07-19","49","4","8","11","12","2","13","50","1","2","0","3","6","7","1","Yes","Gold","Store","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"11075","36","Graduation","Married","51267","2","2013-10-29","37","183","2","64","7","2","12","270","4","3","3","5","15","4","0","No","Wine","Store","0","Low Intent","Discount Sensitive","41","Low","Low-frequency awareness campaign with educational content"
"4442","53","Graduation","Single","46524","1","2013-04-05","70","31","19","35","26","14","52","177","2","1","1","5","9","3","0","No","Gold","Store","0","Low Intent","Standard Nurture","28","Low","Low-frequency awareness campaign with educational content"
"199","52","Master","Single","45183","0","2013-01-20","33","219","3","60","12","9","12","315","1","4","1","7","13","7","1","Yes","Wine","Store","0","Low Intent","Standard Nurture","43","Low","Low-frequency awareness campaign with educational content"
"6722","60","PhD","Married","70421","1","2014-06-28","98","479","28","136","75","14","35","767","3","10","3","7","23","6","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","45","Medium","Nurture email with category-specific content and social proof"
"796","49","Second Cycle","Divorced","60161","1","2012-10-23","17","584","44","212","46","8","177","1071","3","11","4","8","26","8","0","No","Wine","Web","0","Medium Intent","High Value Customer","63","Medium","Nurture email with category-specific content and social proof"
"3749","41","Graduation","Together","73926","0","2013-03-02","54","627","91","597","159","91","15","1580","1","6","5","12","24","3","0","No","Wine","Store","0","Medium Intent","High Value Customer","66","Medium","Nurture email with category-specific content and social proof"
"8523","46","Graduation","Married","19329","1","2013-12-14","39","24","1","16","12","2","5","60","3","4","0","3","10","8","0","No","Wine","Web","0","Low Intent","Discount Sensitive","26","Low","Low-frequency awareness campaign with educational content"
"310","44","Master","Married","61872","1","2013-12-13","81","330","5","159","36","27","16","573","4","4","4","9","21","4","0","No","Wine","Store","0","Low Intent","Dormant Customer","43","Low","Low-frequency awareness campaign with educational content"
"8629","58","Graduation","Widow","46984","2","2013-03-26","71","19","1","10","2","1","8","41","1","1","0","3","5","5","0","No","Wine","Store","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"236","63","Graduation","Married","34838","2","2013-01-19","62","28","23","29","29","14","47","170","3","2","1","4","10","6","0","No","Gold","Store","0","Low Intent","Discount Sensitive","28","Low","Low-frequency awareness campaign with educational content"
"9930","70","PhD","Single","82716","0","2013-11-05","8","606","148","228","15","148","22","1167","1","6","8","13","28","2","0","No","Wine","Store","0","High Intent","High Value Customer","72","High","Sales outreach with a premium personalized offer"
"3483","56","Graduation","Married","48192","0","2013-04-06","76","1039","43","204","153","58","29","1526","3","2","8","12","25","8","3","Yes","Wine","Store","1","Medium Intent","High Value Customer","65","Medium","Nurture email with category-specific content and social proof"
"4599","38","Master","Married","49681","2","2013-11-04","66","411","0","26","0","0","21","458","6","7","1","7","21","7","0","No","Wine","Web","0","Low Intent","Digitally Engaged","41","Low","Low-frequency awareness campaign with educational content"
"7326","43","Master","Married","56850","1","2014-03-23","83","34","1","19","2","7","0","63","1","1","1","3","6","2","0","No","Wine","Store","0","Low Intent","Dormant Customer","22","Low","Low-frequency awareness campaign with educational content"
"7352","57","Graduation","Married","55267","1","2013-10-21","28","161","28","136","32","3","45","405","4","3","4","6","17","3","0","No","Wine","Store","0","Medium Intent","Discount Sensitive","47","Medium","Nurture email with category-specific content and social proof"
"2350","42","Graduation","Married","59666","2","2013-03-22","87","623","53","178","23","17","133","1027","7","3","2","8","20","8","1","Yes","Wine","Store","0","Medium Intent","Dormant Customer","52","Medium","Nurture email with category-specific content and social proof"
